소재명,instagram_permalink,ad_id
[25.07]F_I_P초_전환_멜론바리뉴얼기념_혜택강조형__.배너_.초코파인트.매거진썸네일_2507KR1_오혜정_250724_콘텐츠1_오혜정,https://www.instagram.com/p/DMfBkmJAq5_/,120232117165370659
[25.07]F_I_P초_전환_멜론바리뉴얼기념_혜택강조형__.배너_.초코파인트.죄송합니다_2507KR1_오혜정_250724_콘텐츠1_오혜정,https://www.instagram.com/p/DMhppctvGmc/,120232178204580659
[25.07]F_I_P초_전환_멜론바리뉴얼기념_혜택강조형__.배너_폐쇄성.초코파인트.외부유출금지_2507KR1_오혜정_250724_콘텐츠1_오혜정,https://www.instagram.com/p/DMfBVbOghT_/,120232117073230659
[25.07]F_I_P초_전환_멜론바리뉴얼기념_혜택강조형__.배너_혜택O.오늘만100원_2507KR1_오혜정_250725_콘텐츠1_오혜정,https://www.instagram.com/p/DMhpSn0gS-m/,120232186745790659
[25.07]F_I_P초_전환_멜론바리뉴얼기념_혜택강조형__.배너_혜택O.초코파인트.죄송합니다_2507KR1_오혜정_250724_콘텐츠1_오혜정,https://www.instagram.com/p/DMfBijvgj6J/,120232117165360659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_매거진형__.배너_페인포인트.다이어트.단장.입터질게_2507KR3_김바다_250730_콘텐츠1_양진경,https://www.instagram.com/p/DMueS5fA7__/,120232623981610659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_매거진형__.배너_페인포인트.다이어트.카뉴.꿀팁레슨_2507KR3_김바다_250730_콘텐츠1_양진경,https://www.instagram.com/p/DMufOGQgNUG/,120232624381500659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_매거진형__.배너_페인포인트.다이어트.카뉴.밥공기_2507KR3_김바다_250730_콘텐츠1_양진경,https://www.instagram.com/p/DMufMgwgvoN/,120232624381490659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_매거진형__.배너_페인포인트.다이어트.폭염속시원함_2507KR3_양진경_250730_콘텐츠1_양진경,https://www.instagram.com/p/DMufVeugAGm/,120232624381540659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_매거진형__.배너_혜택O.페인포인트.다이어트.단장.입터질게_2507KR3_김바다_250730_콘텐츠1_양진경,https://www.instagram.com/p/DMufPkVAnUw/,120232624381510659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_매거진형__.피드_정보성.취향논쟁.파인트6종_2507KR2_이유빈_250730_콘텐츠1_오형선,https://www.instagram.com/p/DMurBprA6J_/,120232630672680659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_제품강조형__.릴스_.역대급폭염100원레샤_2507KR1_이유빈_250730_콘텐츠2_최아연,https://www.instagram.com/p/DMuqI9sgquD/,120232630235050659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_제품강조형__.릴스_맛강조.레샤먹스타_2507KR1_최아연_250725_콘텐츠1_최아연,https://www.instagram.com/p/DMhuyaaAjIr/,120232191613400659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_제품강조형__.릴스_혜택O.역대급폭염100원레샤_2507KR1_이유빈_250730_콘텐츠2_최아연,https://www.instagram.com/p/DMurMLTgfO6/,120232630707700659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_제품강조형__.배너_페인포인트.다이어트.입터짐방지용_2507KR3_양진경_250730_콘텐츠1_양진경,https://www.instagram.com/p/DMufT-rg1DU/,120232624381530659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_제품강조형__.배너_페인포인트.다이어트.참지마세요_2507KR3_양진경_250730_콘텐츠1_양진경,https://www.instagram.com/p/DMufRD_geV7/,120232624381520659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_파워채널형__.피드_정보성.취향논쟁.파인트6종_2507KR2_이유빈_250730_콘텐츠1_오형선,https://www.instagram.com/p/DMurDyzgoIJ/,120232630672670659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_혜택강조형__.배너_.99%할인곧끝나요_2507KR1_오혜정_250725_콘텐츠1_오혜정,https://www.instagram.com/p/DMhptzcsThL/,120232187214490659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_혜택강조형__.배너_.죄송.100원증정끝_2507KR1_오혜정_250725_콘텐츠1_오혜정,https://www.instagram.com/p/DMhqoAOgo1Z/,120232187623590659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_혜택강조형__.배너_혜택O.99%할인곧끝나요_2507KR1_오혜정_250725_콘텐츠1_오혜정,https://www.instagram.com/p/DMhqbNZNPiQ/,120232187623560659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_혜택강조형__.배너_혜택O.사과문_2507KR1_오혜정_250725_콘텐츠1_오혜정,https://www.instagram.com/p/DNAfi4bg8YV/,120232187249420659
[25.07]F_I_P혼_전환_멜론바리뉴얼기념_혜택강조형__.배너_혜택O.이번주만99%_2507KR1_오혜정_250725_콘텐츠1_오혜정,https://www.instagram.com/p/DNAf8USgbPs/,120232187623570659
[25.07]F_I_ZB바_전환.이벤트_썸머스틱바_혜택.가독성_밈짤_불미스러운일_무료증정_250701_콘텐츠1,https://www.instagram.com/p/DLjl-TfAshN/,120230655801630659
[25.07]F_I_ZB바_전환.이벤트_썸머스틱바_혜택.가독성_밈짤_위기를거꾸로_무료증정_250701_콘텐츠1,https://www.instagram.com/p/DLjl3xygmkX/,120230655703920659
[25.07]F_I_ZB바_전환.이벤트_썸머스틱바_혜택.가독성_밈짤_제로바공짜_무료증정_250701_콘텐츠1,https://www.instagram.com/p/DLjl075ggqt/,120230655730390659
[25.07]F_I_ZB오_전환_넛티초코바출시_제품강조형_.배너_시간한정.4만원할인_2507KR1_문선정_250702_콘텐츠1_오형선,https://www.instagram.com/p/DLrbHVoAtKm/,120230856283030659
[25.07]F_I_ZB혼_전환_넛티초코바출시_제품강조형_.배너_맛강조.역대급사르르한제로바_2507KR2_문선정_250702_콘텐츠1_오형선,https://www.instagram.com/p/DLrbGvAANIQ/,120230856215020659
[25.07]F_I_ZB혼_전환_넛티초코바출시_제품강조형_.배너_시간한정.쌀때쟁이세요_2507KR1_문선정_250702_콘텐츠1_오형선,https://www.instagram.com/p/DLrbHCRgHWL/,120230856283020659
[25.07]F_I_ZB혼_전환_넛티초코바출시_제품강조형_.배너_시간한정.품절즉시종료되는_2507KR1_문선정_250702_콘텐츠1_오형선,https://www.instagram.com/p/DLrbGh8AM86/,120230856260150659
[25.07]F_I_혼합_전환_넛티초코바출시_GIF형_.배너_시간한정.곧종료됩니다.2_2507KR1_문선정_250702_콘텐츠1_오형선,https://www.instagram.com/p/DLre7HQgCQ7/,120230865948860659
[25.07]F_V_BA딸_전환_넛티바출시이벤트_유명인활용형_강민경.(재)_main.릴스_유명인.강민경.요거트바._2507KR2_이선민_250711_2T_이미진,https://www.instagram.com/p/DL9dPZHgTEV/,120231293134050659
[25.07]F_V_BA딸_전환_넛티바출시이벤트_유명인활용형_상황설득력_main.릴스_유명인.강민경.렉카형._2507KR2_이선민_250711_2T_이미진),https://www.instagram.com/p/DL9cKdrgOMk/,120231278033330659
[25.07]F_V_BA딸_전환_넛티바출시이벤트_유명인활용형_상황설득력_main.릴스_유명인.강민경.트위터긴._2507KR2_이선민_250710_2T_이미진,https://www.instagram.com/p/DL69YRwApyZ/,120231227549940659
[25.07]F_V_BA딸_전환_넛티바출시이벤트_유명인활용형_상황설득력_var1.릴스_유명인.강민경.트위터짧은._2507KR2_이선민_250710_2T_이미진,https://www.instagram.com/p/DL6_9T3gfRg/,120231230012170659
[25.07]F_V_BA딸_전환_썸머바캉스이벤트_제품강조형_규모감_main.릴스_._2507KR2_문선정_250731_2T_문형민,https://www.instagram.com/p/DMwkhu1g8em/,120232662819410659
[25.07]F_V_BA딸_전환_썸머바캉스이벤트_제품강조형_규모감_var1.릴스_._2507KR2_문선정_250731_2T_문형민,https://www.instagram.com/p/DMwkg4XgYZ8/,120232662894650659
[25.07]F_V_BA딸_전환_썸머바캉스이벤트_제품강조형_규모감_var1.릴스_._2507KR2_문선정_250731_2T_문형민 - 사본,https://www.instagram.com/p/DMwkg4XgYZ8/,120232916627700659
[25.07]F_V_BA딸_전환_썸머바캉스이벤트_제품강조형_규모감_var2.릴스_._2507KR2_문선정_250731_2T_문형민,https://www.instagram.com/p/DMwkgAmAvsM/,120232662894690659
[25.07]F_V_BA딸_전환_썸머바캉스이벤트_제품강조형_규모감_var3.릴스_._2507KR2_문선정_250731_2T_문형민,https://www.instagram.com/p/DMwkgVuAzKR/,120232662894680659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_고객후기형_메론바기획_main.릴스_메론바쫀득._2507KR2_영상팀_250717_1T_한지희,https://www.instagram.com/p/DMMnk7ggxnh/,120231687087370659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_고객후기형_메론바기획_var1.피드_메론바쫀득._2507KR2_영상팀_250717_1T_한지희,https://www.instagram.com/p/DMMnkx4gMMC/,120231687205840659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_대화형_네고형_var4.릴스_멜론.집에서네고._2507KR1_영상팀_250722_1T_이신규,https://www.instagram.com/p/DMZj6isgYvt/,120231947834900659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_대화형_네고형_var5.피드_멜론.집에서네고._2507KR1_영상팀_250722_1T_이신규,https://www.instagram.com/p/DMZj6YSgj15/,120231947834910659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_대화형_맛강조_main.릴스_절반찢어._2507KR1_영상팀_250716_1T_이신규,https://www.instagram.com/p/DMKE4DHgsQi/,120231608961220659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_대화형_맛강조_var1.릴스_절반찢어.숏._2507KR1_영상팀_250716_1T_이신규,https://www.instagram.com/p/DMKE5xnNRL5/,120231608961210659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_대화형_맛강조_var2.피드_절반찢어.숏._2507KR1_영상팀_250716_1T_이신규,https://www.instagram.com/p/DMKE8tOPRNF/,120231608961190659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_대화형_맛강조_var3.릴스_가격선제시._2507KR1_영상팀_250716_1T_이신규,https://www.instagram.com/p/DMKE4m1sFTy/,120231602733720659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_대화형_맛강조_var4.릴스_가격선제시.숏._2507KR1_영상팀_250716_1T_이신규,https://www.instagram.com/p/DMKE-aROB-2/,120231608961200659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_대화형_맛강조_var5.피드_가격선제시.숏._2507KR1_영상팀_250716_1T_이신규,https://www.instagram.com/p/DMKFFnIsNRm/,120231601923600659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_먹스타형_메론바기획_main.릴스_메론바쫀득._2507KR3_영상팀_250718_1T_한지희,https://www.instagram.com/p/DMPXKTmAFoq/,120231757160560659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_먹스타형_메론바기획_var1.피드_메론바쫀득._2507KR3_영상팀_250718_1T_한지희,https://www.instagram.com/p/DMPXKh9AeTR/,120231757160580659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_문제공감형_원룸BP_main.릴스_기존._2507KR2_영상팀_250717_1T_이봄1,https://www.instagram.com/p/DMMnKRCAGTX/,120231687048910659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_문제공감형_원룸BP_var1.릴스_BP그대로._2507KR2_영상팀_250717_1T_이봄1,https://www.instagram.com/p/DMMnKSWgCxE/,120231687048920659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_악플읽기형_해명_main.릴스_멜론바가격:개당가격선._2507KR2_영상팀_250717_1T_노현경,https://www.instagram.com/p/DMMYgZVg9vU/,120231682212220659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_악플읽기형_해명_var1.릴스_멜론바가격:세트가격선._2507KR2_영상팀_250717_1T_노현경,https://www.instagram.com/p/DMMYgFgAbyz/,120231683292720659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_악플읽기형_해명_var2.릴스_멜론바식감._2507KR2_영상팀_250717_1T_노현경,https://www.instagram.com/p/DMMYgq7gB3f/,120231683292700659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_직원리뷰형_맛강조.(재)_main.릴스_직원도못먹는._2507KR2_영상팀_250717_1T_윤하린,https://www.instagram.com/p/DMMvA_PAITS/,120231691554640659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_직원리뷰형_맛강조.(재)_var1.피드_직원도못먹는._2507KR2_영상팀_250717_1T_윤하린,https://www.instagram.com/p/DMMvA29A_Ad/,120231691554630659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_직원리뷰형_맛강조_main.릴스_직원도못먹는._2507KR2_영상팀_250716_1T_윤하린,https://www.instagram.com/p/DMKVt0Og1bi/,120231612397410659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_직원리뷰형_맛강조_var1.피드_직원도못먹는._2507KR2_영상팀_250716_1T_윤하린,https://www.instagram.com/p/DMKVugUAtAn/,120231612397400659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_직원리뷰형_실체포함인터뷰.(재)_main.릴스_직원인터뷰._2507KR2_영상팀_250717_1T_이신규,https://www.instagram.com/p/DMMHKpqAaAn/,120231677153570659
[25.07]F_V_BA메_전환_멜론바리뉴얼기념_직원리뷰형_실체포함인터뷰.(재)_var1.피드_직원인터뷰._2507KR2_영상팀_250717_1T_이신규,https://www.instagram.com/p/DMMHFfkA2kU/,120231677153560659
[25.07]F_V_BA복_전환_넛티바이벤트_맛비주얼_규모감탑쌓기.합성후킹_main_유명인.강민경활용한박스100원_2507KR2_이하늘_250703_정요한,https://www.instagram.com/p/DLrYD6dg50z/,120230863195430659
[25.07]F_V_BA복_전환_넛티바이벤트_맛비주얼_규모감탑쌓기.합성후킹파인트컷추가_var2_유명인강민경활용한박스100원_2507KR2_이하늘_250703_정요한,https://www.instagram.com/p/DLq0f7og7LB/,120230849204500659
[25.07]F_V_BA복_전환_넛티바출시이벤트_다인원검증형_과육.(재)_var1.릴스_100원.파인트증정._2507KR1_문선정_250704_2T_정요한,https://www.instagram.com/p/DLrIeCUABm_/,120230855732460659
[25.07]F_V_BA복_전환_넛티바출시이벤트_다인원검증형_쫀쫀.(재)_main.릴스_100원.파인트증정._2507KR1_문선정_250704_2T_정요한,https://www.instagram.com/p/DLrI2H1g4cG/,120230855790450659
[25.07]F_V_BA복_전환_넛티바출시이벤트_바이럴형_강민경_main.릴스_100원.파인트증정._2507KR2_문선정_250704_2T_강다빈,https://www.instagram.com/p/DLq-2gdgKMA/,120230853511210659
[25.07]F_V_BA복_전환_넛티바출시이벤트_바이럴형_강민경_main.릴스_한박스100원._2507KR2_문선정_250704_2T_문형민,https://www.instagram.com/p/DLq_MDvAv91/,120230853616780659
[25.07]F_V_BA복_전환_넛티바출시이벤트_바이럴형_강민경_var1.릴스_100원.파인트증정._2507KR2_문선정_250704_2T_문형민,https://www.instagram.com/p/DLq_iG0gO9I/,120230853729030659
[25.07]F_V_BA복_전환_넛티바출시이벤트_바이럴형_강민경_var1.릴스_100원.파인트증정._2507KR2_이하늘_250704_2T_강다빈,https://www.instagram.com/p/DLqx7lwADZd/,120230846832970659
[25.07]F_V_BA복_전환_넛티바출시이벤트_제품강조형_규모감_main.릴스_한박스파인트._2507KR1_문선정_250704_2T_문형민,https://www.instagram.com/p/DLrA1M-gDuq/,120230853928690659
[25.07]F_V_BA복_전환_넛티바출시이벤트_제품강조형_규모감_var1.릴스_100원.파인트증정._2507KR1_문선정_250704_2T_문형민,https://www.instagram.com/p/DLrA1engN05/,120230853928700659
[25.07]F_V_BA복_전환_넛티바출시이벤트_제품강조형_규모감_var2.릴스_할인소구._2507KR1_문선정_250704_2T_문형민,https://www.instagram.com/p/DLrA1QogIj5/,120230853928720659
[25.07]F_V_BA복_전환_넛티바출시이벤트_제품강조형_규모감_var3.릴스_한박스100원._2507KR1_문선정_250704_2T_문형민,https://www.instagram.com/p/DLrAq-_gU4U/,120230853905410659
[25.07]F_V_BA복_전환_썸머바캉스이벤트_고객후기형__main.릴스_2종혼합._2507KR2_문선정_250731_2T_문형민,https://www.instagram.com/p/DMwcVfcAgCn/,120232661456450659
[25.07]F_V_BA복_전환_썸머바캉스이벤트_고객후기형__var1._1종단독._2507KR2_문선정_250731_2T_문형민,https://www.instagram.com/p/DMwcVSegTfu/,120232661278640659
[25.07]F_V_BA복_전환_썸머바캉스이벤트_고객후기형__var1._1종단독._2507KR2_문선정_250731_2T_문형민 - 사본,https://www.instagram.com/p/DMwcVSegTfu/,120232916627760659
[25.07]F_V_BA복_전환_썸머바캉스이벤트_제품강조형_규모감_main.릴스_._2507KR2_문선정_250731_2T_문형민,https://www.instagram.com/p/DMwkghTgtye/,120232662894670659
[25.07]F_V_BA복_전환_썸머바캉스이벤트_제품강조형_규모감_main.릴스_._2507KR2_문선정_250731_2T_문형민 - 사본,https://www.instagram.com/p/DMwkghTgtye/,120232916627720659
[25.07]F_V_BA복_전환_썸머바캉스이벤트_제품강조형_규모감_var1.릴스_._2507KR2_문선정_250731_2T_문형민,https://www.instagram.com/p/DMwkhFnAtMP/,120232662686640659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_대화형_네고형_var1.릴스_물류팀장님.요거트바단독._2507KR2_이하늘_250710_2T_조의진,https://www.instagram.com/p/DL6-FpLA_f3/,120231229374920659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_대화형_네고형_var1.릴스_물류팀장님.요거트바단독._2507KR2_이하늘_250710_2T_조의진 - 사본,https://www.instagram.com/p/DL6-FpLA_f3/,120231276024130659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_대화형_네고형_var2.릴스_요거트바소구.강민경._2507KR2_이하늘_250710_2T_정요한,https://www.instagram.com/p/DL68y2-AEdb/,120231228396920659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_대화형_네고형_var2.릴스_요거트바소구.강민경._2507KR2_이하늘_250710_2T_정요한 - 사본,https://www.instagram.com/p/DL68y2-AEdb/,120231275412660659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_대화형_네고형_var2.릴스_요거트바소구.강민경._2507KR2_이하늘_250710_2T_정요한 - 사본 - 사본,https://www.instagram.com/p/DL68y2-AEdb/,120231275757370659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_대화형_네고형_var2.릴스_요거트바소구.강민경._2507KR2_이하늘_250710_2T_정요한 - 사본 - 사본 - 사본,https://www.instagram.com/p/DL68y2-AEdb/,120231276024140659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_대화형_혜택확장_var2.릴스_앞단제품력.강민경._2507KR2_이하늘_250711_2T_강다빈,https://www.instagram.com/p/DL9YLS3Arbc/,120231290794510659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_대화형_혜택확장_var5.릴스_앞단할인.강민경._2507KR2_이하늘_250711_2T_강다빈,https://www.instagram.com/p/DL9TFKhg1wA/,120231290794500659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_라이브커머스형_1인_var2.릴스_요거트바단독._2507KR1_문선정_250711_2T_김예원,https://www.instagram.com/p/DL9jgmPA6Z8/,120231296429630659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_라이브커머스형_1인_var2.릴스_요거트바단독._2507KR1_문선정_250711_2T_김예원 - 사본,https://www.instagram.com/p/DL9jgmPA6Z8/,120231298249820659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_유명인활용형_강민경_var2.릴스_유명인.강민경.대세감후킹._2507KR2_이선민_250704_2T_이미진,https://www.instagram.com/p/DLqwDCYgMI-/,120230847840740659
[25.07]F_V_BA혼_전환_넛티바출시이벤트_유명인활용형_강민경_var3.릴스_유명인.강민경.혜택후킹._2507KR2_이선민_250704_2T_이미진,https://www.instagram.com/p/DLqvviUgnSA/,120230847798470659
[25.07]F_V_BA혼_전환_멜론바리뉴얼기념_대화형_역네고형_var1.릴스_요거트바._2507KR1_이하늘_250717_2T_정요한,https://www.instagram.com/p/DMNLRxrMex4/,120231706734490659
[25.07]F_V_BA혼_전환_멜론바리뉴얼기념_대화형_역네고형_var4.릴스_요거트바.비주얼첫컷._2507KR1_이하늘_250717_2T_정요한,https://www.instagram.com/p/DMwCfV6APix/,120231705690390659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_고객후기형_맛비주얼_main.릴스_젼언니.k디저트_2507KR2_이선민_250725_2T_구승미,https://www.instagram.com/p/DMhdZR3MxFb/,120232182771340659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_고객후기형_맛비주얼_var1.릴스_젼언니.두바이초콜릿_2507KR2_이선민_250725_2T_구승미,https://www.instagram.com/p/DMhdjIkPXKP/,120232182771350659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_고객후기형_맛비주얼_var2.릴스_젼언니.천만뷰유튜버__상황설득력_2507KR2_이선민_250725_2T_구승미,https://www.instagram.com/p/DMhd2MgMxKb/,120232182771360659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_고객후기형_맛비주얼_var2.릴스_젼언니.천만뷰유튜버_상황설득력_2507KR2_이선민_250725_2T_구승미,https://www.instagram.com/p/DMhd2MgMxKb/,120232180164980659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_고객후기형_맛비주얼_var3.릴스_젼언니.밍밍한초코_상황설득력_2507KR2_이선민_250725_2T_구승미,https://www.instagram.com/p/DMheOfCgknP/,120232182771370659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_main.릴스_SNS파급력._2507KR1_이선민_250718_2T_강다빈,https://www.instagram.com/p/DMPjvXZgIkg/,120231761679960659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_main.릴스_대세감강조._2507KR1_문선정_250724_2T_강다빈,https://www.instagram.com/p/DMfI3mCgfRk/,120232119585700659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_var1.렉카_유명인대세감._2507KR1_이선민_250718_2T_강다빈,https://www.instagram.com/p/DMPi9z4g5Q1/,120231761118980659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_var1.릴스_국적강조._2507KR1_문선정_250724_2T_강다빈,https://www.instagram.com/p/DMfIsAXgjDy/,120232119184270659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_var2.릴스_국적강조.시식후킹._2507KR1_이선민_250718_2T_강다빈,https://www.instagram.com/p/DMPi_7IgDKD/,120231761000560659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_var2.릴스_제품력강조._2507KR1_문선정_250724_2T_강다빈,https://www.instagram.com/p/DMfIj8IA-cM/,120232119184290659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_var3.릴스_국적강조.시식후킹.제품력._2507KR1_이선민_250718_2T_강다빈,https://www.instagram.com/p/DMPjCftAGgT/,120231760851230659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_var3.릴스_국적강조.시식후킹.제품력._2507KR1_이선민_250718_2T_강다빈 - 사본,https://www.instagram.com/p/DMPkAIIg5c-/,120232094582440659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_외국인_var4.렉카_국적강조.네고후킹._2507KR1_이선민_250718_2T_강다빈,https://www.instagram.com/p/DMPjFV1ga_d/,120231760729000659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_한국인_main.릴스_편의점._2507KR1_이하늘_250718_2T_이미진,https://www.instagram.com/p/DMPNQmHAjCD/,120231754433370659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_한국인_main.릴스_편의점._2507KR1_이하늘_250718_2T_이미진 - 사본,https://www.instagram.com/p/DMPNQmHAjCD/,120232094582470659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_한국인_var1.릴스_편의점삭제._2507KR1_이하늘_250718_2T_이미진,https://www.instagram.com/p/DMPNR3wA9Ar/,120231754433380659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_한국인_var1.릴스_편의점삭제._2507KR1_이하늘_250718_2T_이미진 - 사본,https://www.instagram.com/p/DMPNR3wA9Ar/,120232094582450659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_한국인_var2.릴스_코엑스._2507KR1_이하늘_250718_2T_이미진,https://www.instagram.com/p/DMPNOxXgwUW/,120231754433360659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_길거리인터뷰형_한국인_var2.릴스_코엑스._2507KR1_이하늘_250718_2T_이미진 - 사본,https://www.instagram.com/p/DMPNOxXgwUW/,120232094582460659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대세감강조_자사몰품절_var1.릴스_쭈쭈바._2507KR2_이하늘_250725_2T_조의진,https://www.instagram.com/p/DMhUvb7gnKb/,120232174880410659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대세감강조_현장실체(재)_main.릴스_쭈쭈바._2507KR2_이하늘_250724_2T_문형민,https://www.instagram.com/p/DMe-J_2gXDz/,120232115797160659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대세감강조_현장실체(재)_var1.릴스_쭈쭈바._2507KR2_이하늘_250724_2T_문형민,https://www.instagram.com/p/DMe-UNcA4An/,120232115885310659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대세감강조_현장실체_main.릴스_쭈쭈바._2507KR2_이하늘_250723_2T_문형민,https://www.instagram.com/p/DMcfULUgnQr/,120232036181200659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대세감강조_현장실체_main.릴스_쭈쭈바._2507KR2_이하늘_250723_2T_문형민 - 사본,https://www.instagram.com/p/DMcfQX3gJk3/,120232094644220659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대세감강조_현장실체_var1.릴스_쭈쭈바.대세감강조._2507KR2_이하늘_250724_2T_문형민,https://www.instagram.com/p/DMeY225g_Ed/,120232105079530659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대세감강조_현장실체_var1.릴스_쭈쭈바.대세감강조._2507KR2_이하늘_250724_2T_문형민 - 사본,https://www.instagram.com/p/DMcfULUgnQr/,120232094644230659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대화형_네고형_main.릴스_쭈쭈바._2507KR1_문선정_250717_2T_구승미,https://www.instagram.com/p/DMNN7imOsUa/,120231707931620659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대화형_네고형_var1.릴스_쭈쭈바.비주얼첫컷._2507KR1_문선정_250717_2T_구승미,https://www.instagram.com/p/DMNNtPjJfEk/,120231707776090659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대화형_역네고형_var2.릴스_쭈쭈바._2507KR1_이하늘_250717_2T_정요한,https://www.instagram.com/p/DMNEt-hg-3O/,120231703462190659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대화형_역네고형_var5.릴스_쭈쭈바.비주얼첫컷._2507KR1_이하늘_250717_2T_정요한,https://www.instagram.com/p/DMNElkxvJxH/,120231703554340659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대화형_역네고형_var5.릴스_쭈쭈바.비주얼첫컷._2507KR1_이하늘_250717_2T_정요한 - 사본,https://www.instagram.com/p/DMeCuEUgAnL/,120232094622200659
[25.07]F_V_JJ초_전환_멜론바리뉴얼기념_대화형_지인추천_main.렉카_현실감.품절대란쭈쭈바_2507KR1_이하늘_250724_2T_정요한,https://www.instagram.com/p/DMrFM0MtJlm/,120232117077310659
