date,campaign_name,adset_name,ad_name,impressions,clicks,spend,conversions,thruplay,광고목적
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 남매전화네고_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_전화네고_var3.릴스_앞단혜택1.X_1C_고가영_260403_1T_조의진,1269,7,1571.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 남매전화네고_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_전화네고_var4.릴스_앞단혜택2.X_1C_고가영_260403_1T_조의진,612,3,382.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 남매전화네고_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_전화네고_var5.릴스_취식1.X_1C_고가영_260403_1T_조의진,2127,16,3520.0,2,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 남매전화네고_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_전화네고_var6.릴스_취식2.X_1C_고가영_260403_1T_조의진,1647,23,10815.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var2.릴스_몰래.제목형.X_2C_문선정_260403_2T_유영현,4168,15,3152.0,1,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var1.릴스_몰래.말자막.X_2C_문선정_260403_2T_유영현,6314,47,15319.0,2,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 남매전화네고_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_전화네고_main.릴스_공통.X_1C_고가영_260403_1T_조의진,563,3,643.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var5.릴스_취식.5분전.X_2C_문선정_260403_2T_유영현,1823,12,3074.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 남매전화네고_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_전화네고_var1.릴스_누나이탈1.X_1C_고가영_260403_1T_조의진,816,4,1317.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 남매전화네고_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_전화네고_var2.릴스_누나이탈2.X_1C_고가영_260403_1T_조의진,867,11,1024.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_main.릴스_진상등장.X_2C_문선정_260403_2T_유영현,1834,4,4247.0,1,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_main.릴스_본론.X_1C_고가영_260403_1T_김진수,28168,247,42221.0,19,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_var1.릴스_던지기.X_1C_고가영_260403_1T_김진수,22832,136,10948.0,6,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var1.릴스_과육맛.X_1C_고가영_260403_1T_이미진,26311,194,33071.0,5,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_var3.릴스_망고생요거트.02_1C_고가영_260404_1T_이봄1,5458,52,2539.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var6.릴스_밈형.X_2C_문선정_260403_2T_유영현,3234,16,3080.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var2.릴스_한정성맛.X_1C_고가영_260403_1T_이미진,7985,68,21122.0,11,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_var2.릴스_추격전.X_1C_고가영_260403_1T_김진수,6966,37,5305.0,1,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_main.릴스_과육가격.X_1C_고가영_260403_1T_이미진,21626,159,18736.0,5,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_var3.릴스_취식강조.X_1C_고가영_260403_1T_김진수,51050,799,331430.0,87,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var4.릴스_취식.가격깎아.X_2C_문선정_260403_2T_유영현,39752,367,53519.0,17,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var3.릴스_유튜버.X_2C_문선정_260403_2T_유영현,3098,34,8117.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_main.릴스_과육양혜택.02_1C_고가영_260404_1T_이봄1,3203,34,6294.0,0,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_var1.릴스_한정성.02_1C_고가영_260404_1T_이봄1,36999,229,11750.0,4,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var3.릴스_마진없다가격.X_1C_고가영_260403_1T_이미진,25654,509,180872.0,53,0,전환
2026-04-05,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_var2.릴스_원가강조.02_1C_고가영_260404_1T_이봄1,988,5,979.0,0,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var4.릴스_취식.가격깎아.X_2C_문선정_260403_2T_유영현,26,0,70.0,0,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var3.릴스_마진없다가격.X_1C_고가영_260403_1T_이미진,140081,2390,929437.0,213,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var3.릴스_유튜버.X_2C_문선정_260403_2T_유영현,5,0,11.0,0,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_var3.릴스_망고생요거트.02_1C_고가영_260404_1T_이봄1,6699,173,30878.0,11,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_var2.릴스_원가강조.02_1C_고가영_260404_1T_이봄1,1649,24,6344.0,0,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_main.릴스_과육가격.X_1C_고가영_260403_1T_이미진,4224,71,18786.0,4,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var2.릴스_한정성맛.X_1C_고가영_260403_1T_이미진,6507,82,32076.0,8,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_var3.릴스_취식강조.X_1C_고가영_260403_1T_김진수,13175,230,106132.0,17,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var1.릴스_과육맛.X_1C_고가영_260403_1T_이미진,6604,78,24947.0,10,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_var2.릴스_추격전.X_1C_고가영_260403_1T_김진수,374,5,1152.0,0,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_main.릴스_과육양혜택.02_1C_고가영_260404_1T_이봄1,11287,260,79906.0,11,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_var1.릴스_던지기.X_1C_고가영_260403_1T_김진수,1448,22,3933.0,2,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var2.릴스_몰래.제목형.X_2C_문선정_260403_2T_유영현,1,0,1.0,0,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var1.릴스_몰래.말자막.X_2C_문선정_260403_2T_유영현,6,0,20.0,0,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_main.릴스_본론.X_1C_고가영_260403_1T_김진수,1817,25,9684.0,1,0,전환
2026-04-06,[파인트] 파인트 전체_전환_video,[초파] 협박네고형_4.1W,[26.04]F_V_P초_전환_망요파출시_네고형_협박네고형_var5.릴스_취식.5분전.X_2C_문선정_260403_2T_유영현,2,0,6.0,0,0,전환
2026-04-07,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var3.릴스_마진없다가격.X_1C_고가영_260403_1T_이미진,74646,1323,580835.0,105,0,전환
2026-04-07,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_var3.릴스_망고생요거트.02_1C_고가영_260404_1T_이봄1,8467,204,34633.0,7,0,전환
2026-04-07,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_var2.릴스_원가강조.02_1C_고가영_260404_1T_이봄1,2459,26,10443.0,5,0,전환
2026-04-07,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var2.릴스_한정성맛.X_1C_고가영_260403_1T_이미진,6876,103,44638.0,10,0,전환
2026-04-07,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_main.릴스_과육양혜택.02_1C_고가영_260404_1T_이봄1,7721,159,47854.0,7,0,전환
2026-04-07,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var1.릴스_과육맛.X_1C_고가영_260403_1T_이미진,5095,73,29475.0,11,0,전환
2026-04-07,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_main.릴스_과육가격.X_1C_고가영_260403_1T_이미진,4451,75,19306.0,5,0,전환
2026-04-08,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var3.릴스_마진없다가격.X_1C_고가영_260403_1T_이미진,42775,838,347154.0,55,0,전환
2026-04-08,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_main.릴스_과육가격.X_1C_고가영_260403_1T_이미진,2060,27,6951.0,2,0,전환
2026-04-08,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var2.릴스_한정성맛.X_1C_고가영_260403_1T_이미진,5325,115,40372.0,15,0,전환
2026-04-08,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_var3.릴스_취식강조.X_1C_고가영_260403_1T_김진수,14494,246,99309.0,18,0,전환
2026-04-08,[파인트] 파인트 전체_전환_video,[망요파] 꼬막BP_4.1W,[26.04]F_V_P망_전환_망요파출시_제조과정형_꼬막BP_var1.릴스_과육맛.X_1C_고가영_260403_1T_이미진,2034,36,11392.0,2,0,전환
2026-04-08,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_var2.릴스_추격전.X_1C_고가영_260403_1T_김진수,755,13,2667.0,1,0,전환
2026-04-08,[파인트] 파인트 전체_전환_video,[망요파] 역네고형_4.1W,[26.04]F_V_P망_전환_망요파출시_네고형_기본네고_main.릴스_본론.X_1C_고가영_260403_1T_김진수,3544,43,18587.0,6,0,전환
2026-04-08,[파인트] 파인트 전체_전환_video,[망요파] 취식강조형_4.1W,[26.04]F_V_P망_전환_망요파출시_취식강조형_asmr_main.릴스_과육양혜택.02_1C_고가영_260404_1T_이봄1,1853,48,11173.0,0,0,전환
