소재명,youtube_link
[26.07]F_V_JD멜_인지_쫀득바출시_신규BP_현장감BP_var3.릴스_사재기.싫은.X_2P_문선정_260716_빙과_유영현,https://www.youtube.com/watch?v=BTynakJ5eeE
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_ai형_main.렉카_식품업계미투제품.X_스틱바P_황경원_260828_빙과_정요한.mp4,https://www.youtube.com/watch?v=KhnAhAL4Hu8
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_권위 설득형_main.렉카_닥터후.500만 틱톡커가 먹어본 초딩 유행템_.X_스틱바P_김바다_260826_빙과_김도희.mp4,https://www.youtube.com/watch?v=ZwH-Qpns0s4
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_권위 설득형_var1.렉카_닥터후.현재 5세대 초통령이라는 500만 틱톡커 ㄷㄷ.X_스틱바P_김바다_260826_빙과_김도희.mp4,https://www.youtube.com/watch?v=AIsxqSSZzVw
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_썰애니형_main.릴스_컴플레인.편의점.고급멜론.X_스틱바P_이수현_260814_빙과_이수현,https://www.youtube.com/watch?v=bB0HJzv4uzU
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_썰풀기형_main.렉카_대기업협박.X_스틱바P_황경원_260827_빙과_정요한.mp4,https://www.youtube.com/watch?v=mvya-pKS3Nk
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_썰풀기형_main.릴스_GS25컴플레인.X_스틱바P_이재원_260814_빙과_정요한,https://www.youtube.com/watch?v=qqblchcDUgA
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_정보전달형_main.렉카_식품업계미투제품.X_스틱바P_황경원_260827_빙과_정요한.mp4,https://www.youtube.com/watch?v=TrpN_0iILJc
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_정보전달형_main.릴스_대구돈키호테.X_스틱바P_이재원_260813_빙과_정요한,https://www.youtube.com/watch?v=5w-D4-4gta4
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_정보전달형_main.릴스_돈키호테역대급콜라보.X_스틱바P_이재원_260811_빙과_정요한,https://www.youtube.com/watch?v=gKd7u5uC0rE
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_정보전달형_main.릴스_성심당.중소기업.X_스틱바P_이재원_260812_빙과_이수현,https://www.youtube.com/watch?v=aSSDVMd-yMA
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_커뮤니티형_main.릴스_돈키호테역대급콜라보.X_스틱바P_이재원_260812_빙과_정요한,https://www.youtube.com/watch?v=8nh4UouNkLc
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_커뮤니티형_main.릴스_성심당.비교.X_스틱바P_이재원_260811_빙과_이수현,https://www.youtube.com/watch?v=RlSw6Rpwmv0
[26.08]F_V_JD멜_인지_쫀득바출시_바이럴형_커뮤니티형_main.릴스_컴플레인.고급멜론.MZ알바.X_스틱바P_이재원_260813_빙과_이수현,https://www.youtube.com/watch?v=PeCmJGedeIg
[26.08]F_V_JD복_인지_복쫀바출시_맛인지형_오먹_var1.릴스_과일계 에르메스.X_스틱바P_이재원_260828_빙과_노현경.mp4,https://www.youtube.com/watch?v=hGbKenimSPk
[26.08]F_V_JD복_인지_복쫀바출시_맛인지형_오먹_var2.릴스_후숙복숭아.X_스틱바P_이재원_260828_빙과_노현경.mp4,https://www.youtube.com/watch?v=dwmgSg_9Ibg
[26.08]F_V_JD복_인지_복쫀바출시_맛인지형_오먹_var3.릴스_쫀득복숭아.X_스틱바P_이재원_260828_빙과_노현경.mp4,https://www.youtube.com/watch?v=QIAmygLuoyE
[26.08]F_V_JD복_인지_복쫀바출시_맛인지형_오먹_var4.릴스_100프로복숭아농축액.X_스틱바P_이재원_260828_빙과_노현경.mp4,https://www.youtube.com/watch?v=OwVeq9WvFus
[26.08]F_V_JD복_인지_복쫀바출시_맛인지형_오먹_var5.릴스_생그릭요거트.X_스틱바P_이재원_260828_빙과_노현경.mp4,https://www.youtube.com/watch?v=Z3z-a2NFidY
[26.08]F_V_JD복_인지_복쫀바출시_맛인지형_오먹_var6.릴스_1위.X_스틱바P_이재원_260828_빙과_노현경.mp4,https://www.youtube.com/watch?v=6Jhkg-PhzdQ
[26.08]F_V_JD복_인지_복쫀바출시_맛인지형_오먹_var7.릴스_유럽.X_스틱바P_이재원_260828_빙과_노현경.mp4,https://www.youtube.com/watch?v=CmsPOl5nAkw
[26.08]F_V_JD복_인지_쫀득바출시_맛인지형_오먹_main.릴스_납작복숭아가격비교.X_스틱바P_이재원_260827_빙과_노현경.mp4,https://www.youtube.com/watch?v=QZ2vZ3EatZA
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_ai형_main.릴스_당독성.X_스틱바P_손유곤_260819_빙과_정요한,https://www.youtube.com/watch?v=_Ry1EHQsOi8
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_main.렉카_4050.위험신호.X_스틱바P_손유곤_260820_빙과_유영현,https://www.youtube.com/watch?v=RN9tlWcrNqg
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_main.렉카_개발자서사.대표히스토리.BP대로.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=r-NIJNJFsdo
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_main.렉카_개발자서사.엄마.BP대로.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=3xfEEz-gm6E
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var1.렉카_4050.위험음식.X_스틱바P_손유곤_260820_빙과_유영현,https://www.youtube.com/watch?v=t89_iq78pMo
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var1.렉카_개발자서사.대표히스토리.숫자후킹.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=eprS-wq50WA
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var1.렉카_개발자서사.엄마.궁금증유발.회사.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=F-B2JuS_L0M
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var2.렉카_4050.합병증.X_스틱바P_손유곤_260820_빙과_유영현,https://www.youtube.com/watch?v=Mthq8EKq9SM
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var2.렉카_개발자서사.대표히스토리.궁금증유발.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=Mmudeih2ntg
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var2.렉카_개발자서사.엄마.궁금증유발.엄마가.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=eecDUu3PUCQ
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var3.렉카_4050.당뇨급증.X_스틱바P_손유곤_260820_빙과_유영현,https://www.youtube.com/watch?v=lXWbqKM-YGA
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var3.렉카_개발자서사.대표히스토리.쓰레기후킹.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=P9GywkW88GA
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var3.렉카_개발자서사.엄마.서사강조.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=XoQUGJPp87I
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var4.렉카_4050.혈당스파이크.X_스틱바P_손유곤_260820_빙과_유영현,https://www.youtube.com/watch?v=15afU9P5eXw
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var4.렉카_개발자서사.대표히스토리.퇴사강조.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=4dwxXCSGC8I
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달_var4.렉카_개발자서사.엄마.성공강조.X_파인트P_손유곤_260818_빙과_이수현,https://www.youtube.com/watch?v=2z0hsKp4chE
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_main.렉카_냉혹한현실.X_스틱바P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=-GecGPBG5wo
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_main.렉카_당내성.젊은당뇨.X_스틱바P_손유곤_260819_빙과_유영현,https://www.youtube.com/watch?v=p23v1XPhOmE
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_var1.렉카_당내성.위험간식.X_스틱바P_손유곤_260819_빙과_유영현,https://www.youtube.com/watch?v=9dYUoSgbbig
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_var1.렉카_발암물질한가득.X_스틱바P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=MIT2TCNhUGg
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_var2.렉카_당내성.2030.X_스틱바P_손유곤_260819_빙과_유영현,https://www.youtube.com/watch?v=1oYi4xHgvjs
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_var2.렉카_불편한진실.X_스틱바P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=aFaDllllSO4
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_var3.렉카_당내성.설탕.X_스틱바P_손유곤_260819_빙과_유영현,https://www.youtube.com/watch?v=a8HHSlx3YOI
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_var3.렉카_팜유덩어리.X_스틱바P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=qWlJXHXumbc
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_var4.렉카_당내성.급증.X_스틱바P_손유곤_260819_빙과_유영현,https://www.youtube.com/watch?v=Us4Erjhu6iI
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_정보전달형_var4.렉카_화학물질덩어리.X_스틱바P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=w4N4iCMei-M
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_main.렉카_기름덩어리.X_파인트P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=nfkCtFDLxNU
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_main.렉카_소아비만.빡쳐서.간식.X_스틱바P_손유곤_260819_빙과_이수현,https://www.youtube.com/watch?v=IRteiWEWbA8
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_var1.렉카_성분표확인.X_파인트P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=DbLndjlxStk
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_var1.렉카_소아비만.대표히스토리.X_스틱바P_손유곤_260819_빙과_이수현,https://www.youtube.com/watch?v=F3tRxleGJYc
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_var2.렉카_소아비만.뚱뚱.과거강조.X_스틱바P_손유곤_260819_빙과_이수현,https://www.youtube.com/watch?v=t5rx0JuQKdg
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_var2.렉카_싸구려아이스크림.X_파인트P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=ZLfsxPd8K8A
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_var3.렉카_소아비만.잼민이.사명강조.X_스틱바P_손유곤_260819_빙과_이수현,https://www.youtube.com/watch?v=tes54bZoaJU
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_var3.렉카_아이스크림성분.X_파인트P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=B7e81492V-4
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_var4.렉카_소아비만.잼민이.광기.X_스틱바P_손유곤_260819_빙과_이수현,https://www.youtube.com/watch?v=L7RHUdKTVMc
[26.08]F_V_P망_바이럴_말차재입고_바이럴형_커뮤니티_var4.렉카_유크림기름덩어리.X_파인트P_손유곤_260818_빙과_정요한,https://www.youtube.com/watch?v=pBnr1VJyplg
[26.08]F_V_P망_인지_말차재입고_바이럴형_개발비하인드_main.렉카_대기업개발자설득.X_파인트P_박지원_260812_빙과_강다빈,https://www.youtube.com/watch?v=HHS1ShJb7mA
[26.08]F_V_P망_인지_말차재입고_바이럴형_개발비하인드_var1.렉카_억까브랜드.X_파인트P_박지원_260812_빙과_강다빈,https://www.youtube.com/watch?v=Fx_JaloOvVM
[26.08]F_V_P망_인지_말차재입고_바이럴형_개발비하인드_var2.렉카_4조대기업.X_파인트P_박지원_260812_빙과_강다빈,https://www.youtube.com/watch?v=PrYCA71gnOU
[26.08]F_V_P망_인지_말차재입고_바이럴형_개발비하인드_var3.렉카_전설의기업.X_파인트P_박지원_260812_빙과_강다빈,https://www.youtube.com/watch?v=L3PscmyPAtg
[26.08]F_V_P망_인지_말차재입고_바이럴형_개발비하인드_var4.렉카_매출 600억.X_파인트P_박지원_260812_빙과_강다빈,https://www.youtube.com/watch?v=FhoJRd09Prk
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_main.릴스_전문가권위.500만명.약사남편.한마디.X_스틱바P_손유곤_260820_빙과_이수현,https://www.youtube.com/watch?v=gpxkPsfeoWU
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_main.릴스_전문가권위.500만명.약사남편.한마디.X_스틱바P_손유곤_260820_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=dcOsXyKmOAs
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_main.릴스_전문가권위.헬스트레이너.헬창친구.500만명.대화.X_스틱바P_손유곤_260821_빙과_이수현,https://www.youtube.com/watch?v=4lY8biDIbeY
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_main.릴스_전문가권위.헬스트레이너.헬창친구.500만명.대화.X_스틱바P_손유곤_260821_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=bblbAmp-9mU
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var1.릴스_전문가권위.천만명.약사부부.X_스틱바P_손유곤_260820_빙과_이수현,https://www.youtube.com/watch?v=Z_YaPhe-i2A
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var1.릴스_전문가권위.천만명.약사부부.X_스틱바P_손유곤_260820_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=qwuIEGhNreI
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var1.릴스_전문가권위.헬스트레이너.20년지기.친구.4050.X_스틱바P_손유곤_260821_빙과_이수현,https://www.youtube.com/watch?v=f1vBOz4cZuA
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var1.릴스_전문가권위.헬스트레이너.20년지기.친구.4050.X_스틱바P_손유곤_260821_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=rCEwBFien9Y
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var2.릴스_전문가권위.100만명.약사남편.대답.X_스틱바P_손유곤_260820_빙과_이수현,https://www.youtube.com/watch?v=F6pBTX5fHgk
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var2.릴스_전문가권위.100만명.약사남편.대답.X_스틱바P_손유곤_260820_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=hp8bP-mzevA
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var2.릴스_전문가권위.헬스트레이너.마흔.친구.대화.4050.X_스틱바P_손유곤_260821_빙과_이수현,https://www.youtube.com/watch?v=bVAkk2GUbnw
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var2.릴스_전문가권위.헬스트레이너.마흔.친구.대화.4050.X_스틱바P_손유곤_260821_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=fHGwEUJlwaY
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var3.릴스_아내.배꼽잡고.웃은이유.X_스틱바P_손유곤_260820_빙과_이수현,https://www.youtube.com/watch?v=WPP1LrosZFM
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var3.릴스_아내.배꼽잡고.웃은이유.X_스틱바P_손유곤_260820_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=uFGIbL2FO7c
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var3.릴스_전문가권위.헬스트레이너.뚱뚱한친구.일침.X_스틱바P_손유곤_260821_빙과_이수현,https://www.youtube.com/watch?v=dwQslic65SY
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var3.릴스_전문가권위.헬스트레이너.뚱뚱한친구.일침.X_스틱바P_손유곤_260821_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=dI03le-PT9U
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var4.릴스_전문가권위.약사남편.화법.X_스틱바P_손유곤_260820_빙과_이수현,https://www.youtube.com/watch?v=dHbeCdZAuIQ
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var4.릴스_전문가권위.약사남편.화법.X_스틱바P_손유곤_260820_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=Jn-CIyZTCR8
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var4.릴스_전문가권위.헬스트레이너.친구.생기는일.X_스틱바P_손유곤_260821_빙과_이수현,https://www.youtube.com/watch?v=-9jtW1OiL9A
[26.08]F_V_P망_인지_말차재입고_바이럴형_전화통화형_var4.릴스_전문가권위.헬스트레이너.친구.생기는일.X_스틱바P_손유곤_260821_빙과_이수현 (하겐다즈 제거),https://www.youtube.com/watch?v=OUPXH47UBbU
[26.08]F_V_P망_인지_말차재입고_바이럴형_정보전달_main.렉카_4050.건강상식.X_스틱바P_손유곤_260820_빙과_정요한,https://www.youtube.com/watch?v=549qQDA9gAA
[26.08]F_V_P망_인지_말차재입고_바이럴형_정보전달_main.렉카_4050.당독소해결법.X_스틱바P_손유곤_260820_빙과_정요한,https://www.youtube.com/watch?v=jVpjzz4ckVo
[26.08]F_V_P망_인지_말차재입고_바이럴형_정보전달_main.렉카_4050.설탕독.X_스틱바P_손유곤_260820_빙과_정요한,https://www.youtube.com/watch?v=csWW2tNOOIk
[26.08]F_V_P망_인지_말차재입고_바이럴형_정보전달형_main.릴스_당독소.4050.당독소해결법.X_스틱바P_손유곤_260821_빙과_정요한,https://www.youtube.com/watch?v=2ZHdVcjVtdY
[26.08]F_V_P망_인지_말차재입고_바이럴형_정보전달형_var1.릴스_당독소.4050.대체당드세요.X_스틱바P_손유곤_260821_빙과_정요한,https://www.youtube.com/watch?v=Rk7_2ESgYNw
[26.08]F_V_P망_인지_말차재입고_바이럴형_정보전달형_var2.릴스_당독소.4050.설탕먹지마세요.X_스틱바P_손유곤_260821_빙과_정요한,https://www.youtube.com/watch?v=SX8e0k2E6PI
[26.08]F_V_P망_인지_말차재입고_바이럴형_정보전달형_var3.릴스_당독소.4050.조심해야하는것.X_스틱바P_손유곤_260821_빙과_정요한,https://www.youtube.com/watch?v=bYE1PaJ9-tI
[26.08]F_V_P망_인지_말차재입고_바이럴형_정보전달형_var4.릴스_당독소.4050.특히나조심.X_스틱바P_손유곤_260821_빙과_정요한,https://www.youtube.com/watch?v=qU1erjff-4U
[26.08]F_V_P망_인지_말차재입고_바이럴형_커뮤니티형_main.릴스_혈당스파이크.충격진단.X_스틱바P_손유곤_260821_빙과_유영현,https://www.youtube.com/watch?v=_fp6bdabGZU
[26.08]F_V_P망_인지_말차재입고_바이럴형_커뮤니티형_var1.릴스_혈당스파이크.큰일.X_스틱바P_손유곤_260821_빙과_유영현,https://www.youtube.com/watch?v=iib8c06KBHA
[26.08]F_V_P망_인지_말차재입고_바이럴형_커뮤니티형_var2.릴스_혈당스파이크.혈당지키기.X_스틱바P_손유곤_260821_빙과_유영현,https://www.youtube.com/watch?v=ncplH7Y0fGY
[26.08]F_V_P망_인지_말차재입고_바이럴형_커뮤니티형_var3.릴스_혈당스파이크.의사호통.X_스틱바P_손유곤_260821_빙과_유영현,https://www.youtube.com/watch?v=_e8qRm5UWns
[26.08]F_V_P망_인지_말차재입고_바이럴형_커뮤니티형_var4.릴스_혈당스파이크.9명몰라.X_스틱바P_손유곤_260821_빙과_유영현,https://www.youtube.com/watch?v=8t0UV-VyU9s
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_기업 스토리_main.렉카_소비자는 모르는 아이스크림 업계의 음모.X_파인트P_손유곤_260819_빙과_장일규,https://www.youtube.com/watch?v=Q3WozG60KRE
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_기업 스토리_var1.렉카_아이스크림 업계 이익의 비결은 설탕 중독.X_파인트P_손유곤_260819_빙과_장일규,https://www.youtube.com/watch?v=8lImsZih-B8
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_기업 스토리_var2.렉카_설탕 없이 하겐다즈 이긴 아이스크림의 정체.X_파인트P_손유곤_260819_빙과_장일규,https://www.youtube.com/watch?v=xIgOL12BiLk
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_기업 스토리_var3.렉카_무리하게 건강 챙긴 어느 아이스크림 브랜드의 최후.X_파인트P_손유곤_260819_빙과_장일규,https://www.youtube.com/watch?v=mCnqYMs7_LI
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_기업 스토리_var4.렉카_건강 챙기는 사람들은 여름에도 절대 안 먹는 이것.X_파인트P_손유곤_260819_빙과_장일규,https://www.youtube.com/watch?v=CzWiDGiqoZg
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_정보전달_main.렉카_성분비교.설탕무첨가.X_파인트P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=EQ4EFa16r4Q
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_정보전달_var1.렉카_성분비교.전세계무시.X_파인트P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=6Wd7m4MlKOo
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_정보전달_var2.렉카_성분비교.제로아님.X_파인트P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=U2IRuc0kl6w
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_정보전달_var3.렉카_성분비교.k저당.X_파인트P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=WxjBliR6VGY
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_정보전달_var4.렉카_성분비교.살찌우는.X_파인트P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=F0DUXqQPvXY
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_커뮤니티_main.렉카_성분비교.실체.X_스틱바P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=uaRMGJaHCdE
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_커뮤니티_var1.렉카_성분비교.당뇨환자.X_스틱바P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=FtcY4IPfvJA
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_커뮤니티_var2.렉카_성분비교.모르고먹음.X_스틱바P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=5xJ5vzY4xvg
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_커뮤니티_var3.렉카_성분비교.제로가아님.X_스틱바P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=7t52vU0LAKY
[26.08]F_V_P혼_바이럴_말차재입고_바이럴형_커뮤니티_var4.렉카_성분비교.혈당스파이크.X_스틱바P_손유곤_260818_빙과_유영현,https://www.youtube.com/watch?v=muqO4T4bCew
[26.08]F_V_P혼_바이럴_말차재입고_인지_개발비하인드_main.렉카_미친개발자.X_파인트P_박지원_260814_빙과_강다빈,https://www.youtube.com/watch?v=ylBaNbEGJMU
[26.08]F_V_P혼_바이럴_말차재입고_인지_개발비하인드_var1.렉카_판도.X_파인트P_박지원_260814_빙과_강다빈,https://www.youtube.com/watch?v=okL2Q8nIGDM
[26.08]F_V_P혼_바이럴_말차재입고_인지_개발비하인드_var2.렉카_고급향수.X_파인트P_박지원_260814_빙과_강다빈,https://www.youtube.com/watch?v=0faTlqL7ack
[26.08]F_V_P혼_바이럴_말차재입고_인지_개발비하인드_var3.렉카_고도의작업.X_파인트P_박지원_260814_빙과_강다빈,https://www.youtube.com/watch?v=VDOXJA-8WhI
[26.08]F_V_P혼_바이럴_말차재입고_인지_개발비하인드_var4.렉카_살찌지않기.X_파인트P_박지원_260814_빙과_강다빈,https://www.youtube.com/watch?v=FuxPqopruZE
[26.08]F_V_P혼_인지_말차재입고_바이럴형_개발히스토리_main.렉카_건강 챙기려 아이스크림 직접 만든 공대생.X_파인트P_손유곤_260814_빙과_장일규,https://www.youtube.com/watch?v=JJNsDubf6p4
[26.08]F_V_P혼_인지_말차재입고_바이럴형_개발히스토리_main.렉카_아이스크림을 위한 현대차 연구원의 광기.X_파인트P_손유곤_260813_빙과_장일규,https://www.youtube.com/watch?v=-Mo88N2bRPM
[26.08]F_V_P혼_인지_말차재입고_바이럴형_개발히스토리_var1.렉카_당뇨 걱정 없애버린 전설의 레전드 아이스크림.X_파인트P_손유곤_260813_빙과_장일규,https://www.youtube.com/watch?v=AQFZLhZDieU
[26.08]F_V_P혼_인지_말차재입고_바이럴형_개발히스토리_var2.렉카_설탕 안 먹는 사람이 만든 미친 아이스크림.X_파인트P_손유곤_260813_빙과_장일규,https://www.youtube.com/watch?v=HZfHQpNNO2s
[26.08]F_V_P혼_인지_말차재입고_바이럴형_개발히스토리_var3.렉카_건강에 미친 공학도가 만든 아이스크림의 정체.X_파인트P_손유곤_260813_빙과_장일규,https://www.youtube.com/watch?v=S_nLPhGrXTA
"[26.08]F_V_P혼_인지_말차재입고_바이럴형_개발히스토리_var4.렉카_맛, 건강 모두 챙겨서 대박 난 아이스크림.X_파인트P_손유곤_260813_빙과_장일규",https://www.youtube.com/watch?v=lY8hEkPlvwc
[26.08]F_V_P혼_인지_말차재입고_바이럴형_개발히스토리_var4.렉카_알고 보면 험난했던 저당 아이스크림 개발 비화.X_파인트P_손유곤_260814_빙과_장일규,https://www.youtube.com/watch?v=AwtHMDUQOy8
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_30년차 약사가 점수 매긴 바닐라 아이스크림 성분 순위.X_파인트P_박지원_260825_빙과_이순주,https://www.youtube.com/watch?v=3spbDK8-g4s
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_99%가 모르는 충격적인 아이스크림 성분.X_파인트P_손유곤_260825_빙과_장일규,https://www.youtube.com/watch?v=KQNY-GiHR2I
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_당류 0g 저당 아이스크림? 숨은 성분 조회해 봤습니다.X_파인트P_박지원_260828_빙과_이순주,https://www.youtube.com/watch?v=eN1R0M4E_04
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_매출 3위 찍은 의외의 국내 아이스크림.X_파인트P_박지원_260827_빙과_장일규,https://www.youtube.com/watch?v=jReRYx6xiCk
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_외국산 싹 밀어내버린 현대차 출신 청년.X_파인트P_박지원_260827_빙과_이하림,https://www.youtube.com/watch?v=UfFxO2HP2pA
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_프리미엄 아이스크림의 충격 실체.X_파인트P_박지원_260826_빙과_이순주,https://www.youtube.com/watch?v=W-m5zr5rtec
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_한국의 저당 아이스크림을 본 외국인.X_파인트P_박지원_260827_빙과_이순주,https://www.youtube.com/watch?v=Vm0vgB3Ks7Y
