date,campaign_name,adset_name,ad_name,impressions,clicks,spend,conversions,thruplay,광고목적
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,[26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_main.릴스_공통.X_1P_문선정_260619_빙과_이수민,3116,0,8232.0,0,559,인지
2026-06-19,[빙과_스틱바]_듬뿍바_인지_video,[키위] 6월 2주차_바운스번,[26.06]F_V_DB키_인지_듬뿍바출시이벤트_기타_바운스번BP_var5.릴스_BP후킹.X_1P_고가영_260612_빙과_강다빈,726,0,2130.0,0,117,인지
2026-06-19,[빙과_스틱바]_듬뿍바_인지_video,[키위] 6월 3주차_꼬막BP,[26.06]F_V_DB키_인지_듬뿍바출시이벤트_기타_꼬막BP_var9.릴스_던지기후킹.X_1P_고가영_260616_빙과_강다빈,14470,0,44881.0,0,3405,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,[26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_var2.릴스_대세감.X_1P_문선정_260619_빙과_이수민,12303,0,38111.0,0,1904,인지
2026-06-19,[빙과_스틱바]_듬뿍바_인지_video,[키위] 6월 3주차_커뮤니티형 ,[26.06]F_V_DB키_인지_듬뿍바출시이벤트_바이럴형_커뮤니티형_var8.릴스_판매중단.X_1P_고가영_260615_빙과_강다빈,12938,0,32063.0,0,1598,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,[26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_var1.릴스_쫀득 후킹.X_1P_문선정_260619_빙과_이수민,1428,0,2928.0,0,171,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 초딩유행템_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_일상반응형_누나동생_var3.렉카_욕심.X_1P_문선정_260615_빙과_노현경,219983,0,814733.0,0,59852,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,[26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_var3.릴스_코어 후킹.X_1P_문선정_260619_빙과_이수민,6043,0,13646.0,0,732,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 초딩유행템_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_일상반응형_누나동생_var2.렉카_삐짐.X_1P_문선정_260615_빙과_노현경,5345,0,11502.0,0,849,인지
2026-06-19,[빙과_스틱바]_듬뿍바_인지_video,[피치망고] 6월 3주차_빅레그BP,[26.06]F_V_DB피_인지_듬뿍바출시이벤트_신규BP_빅레그BP_var1.릴스_카피.X_2P_박지연_260619_빙과_유영현,3107,0,7151.0,0,494,인지
2026-06-19,[빙과_스틱바]_듬뿍바_인지_video,[피치망고] 6월 3주차_빅레그BP,[26.06]F_V_DB피_인지_듬뿍바출시이벤트_신규BP_빅레그BP_main.릴스_공통.X_2P_박지연_260619_빙과_유영현,13614,0,34361.0,0,2492,인지
2026-06-19,[빙과_스틱바]_듬뿍바_인지_video,[키위] 6월 2주차_바운스번,[26.06]F_V_DB키_인지_듬뿍바출시이벤트_기타_바운스번BP_var6.릴스_던지기후킹.X_1P_고가영_260612_빙과_강다빈,12753,0,41512.0,0,2594,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,[26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_var1.릴스_쫀득 후킹.X_1P_문선정_260619_빙과_이수민,753,0,1995.0,0,123,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,Copy 3 of [26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_main.릴스_공통.X_1P_문선정_260619_빙과_이수민,1675,0,4776.0,0,282,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,[26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_var2.릴스_대세감.X_1P_문선정_260619_빙과_이수민,880,0,2738.0,0,169,인지
2026-06-19,[빙과_스틱바]_듬뿍바_인지_video,[키위] 6월 3주차_커뮤니티형 ,[26.06]F_V_DB키_인지_듬뿍바출시이벤트_바이럴형_커뮤니티형_var7.릴스_제조어려움.X_1P_고가영_260615_빙과_강다빈,3627,0,8011.0,0,489,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 초딩유행템_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_일상반응형_누나동생_var1.렉카_편지.X_1P_문선정_260615_빙과_노현경,28446,0,102551.0,0,8901,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 초딩유행템_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_일상반응형_누나동생_var4.렉카_먹방.X_1P_문선정_260615_빙과_노현경,4172,0,13102.0,0,1019,인지
2026-06-19,[빙과_스틱바]_쫀득바_인지_video,[멜론] 초딩유행템_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_일상반응형_누나동생_main.렉카_떼쓰기.X_1P_문선정_260615_빙과_노현경,10520,0,42247.0,0,2136,인지
2026-06-19,[빙과_스틱바]_듬뿍바_인지_video,[키위] 6월 3주차_꼬막BP,[26.06]F_V_DB키_인지_듬뿍바출시이벤트_기타_꼬막BP_var10.릴스_본론.X_1P_고가영_260616_빙과_강다빈,6394,0,21897.0,0,1013,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,Copy 3 of [26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_main.릴스_공통.X_1P_문선정_260619_빙과_이수민,14994,0,44707.0,0,2507,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인물리뷰(1)_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_인물리뷰형_인물리뷰형_var1.릴스_블랙바.X_2P_고가영_260612_빙과_유영현,2172,0,5353.0,0,190,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[망고] 맛인지_6.3W,[26.06]F_V_JD망_인지_쫀득바출시_맛인지형_맛인지형.인지_var4.릴스_혜택.진수.6월.수민PJ_2P_문선정_260619_빙과_김지연,2706,0,3501.0,0,160,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인물리뷰(1)_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_인물리뷰형_인물리뷰형_main.릴스_샀어요.X_2P_고가영_260612_빙과_유영현,2233,0,5485.0,0,200,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[망고] 맛인지_6.3W,[26.06]F_V_JD망_인지_쫀득바출시_맛인지형_맛인지형.인지_var2.릴스_망고맛.진수.6월.수민PJ_2P_문선정_260619_빙과_김지연,737,0,1760.0,0,96,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 스틱바BP_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_인물리뷰형_4050대세감_var4.릴스_쩜오건.캡컷나레교체.X_1P_문선정_260619_빙과_강다빈,958,0,2405.0,0,154,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 유튜버썰풀기형_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_숏츠형_유튜브읽기형_main.릴스_1년에한달.X_1P_문선정_260612_빙과_이수현,9624,0,31158.0,0,1614,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[망고] 맛인지_6.3W,[26.06]F_V_JD망_인지_쫀득바출시_맛인지형_맛인지형.인지_var3.릴스_대세감.진수.6월.수민PJ_2P_문선정_260619_빙과_김지연,1165,0,2742.0,0,175,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,[26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_var1.릴스_쫀득 후킹.X_1P_문선정_260619_빙과_이수민,1024,0,2060.0,0,133,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 스틱바BP_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_인물리뷰형_4050대세감_var6.릴스_쩜오건.숏.큐티브금.X_1P_문선정_260619_빙과_강다빈,1298,0,3830.0,0,258,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 유튜버썰풀기형_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_숏츠형_유튜브읽기형_var3.릴스_SNS도배.두쫀쿠다음.X_1P_문선정_260612_빙과_이수현,1378,0,3221.0,0,152,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[망고] 맛인지_6.3W,[26.06]F_V_JD망_인지_쫀득바출시_맛인지형_맛인지형.인지_var1.릴스_젤리식감.진수.6월.수민PJ_2P_문선정_260619_빙과_김지연,6032,0,15297.0,0,925,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인물리뷰(2)_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_인물리뷰형_렉카형_main.릴스_공통.X_2P_고가영_260612_빙과_김지연,7635,0,21445.0,0,885,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 스틱바BP_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_인물리뷰형_4050대세감_var5.릴스_쩜오건.숏.음산브금.X_1P_문선정_260619_빙과_강다빈,3006,0,8597.0,0,485,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 써우리_재편집_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_맛인지형_맛인지형.인지_var5.렉카_다음날.6월.요한PJ_1P_문선정_260615_빙과_이수현,4609,0,14389.0,0,1103,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 초딩유행템_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_일상반응형_누나동생_main.렉카_떼쓰기.X_1P_문선정_260615_빙과_노현경,39518,1,215076.0,0,7288,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인플루언서형_6.3W,[26.06]F_V_JD멜_인지_상시_인플루언서형_인플루언서형.인지_var1.릴스_쫀득 후킹.X_1P_문선정_260619_빙과_이수민,1637,0,2626.0,0,155,인지
2026-06-20,[빙과_스틱바]_쫀득바_인지_video,[멜론] 지인네고형_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_네고형_지인네고형_var1.릴스_규모감.X_1P_김유진_260619_빙과_이수현,3135,0,11695.0,0,829,인지
