date,campaign_name,adset_name,ad_name,impressions,clicks,spend,conversions,thruplay,광고목적
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] 썰풀기형_7.2W,[26.07]F_V_JD멜_인지_쫀득바출시_바이럴형_썰풀기형_var1.릴스_롱버전.X_1P_문선정_260710_빙과_김진수,2540,0,8340.0,0,809,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] AI형_7.1W,[26.07]F_V_JD멜_인지_쫀득바출시_ai형_노래형_main.릴스_노래주목도.AI건_1P_문선정_260701_빙과_함주현,1534,0,8555.0,0,489,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인물리뷰형(수현님)_7.2W,[26.07]F_V_JD멜_인지_쫀득바출시_인물리뷰형_관계강조형_var4.릴스_흔한남매.X_1P_김유진_260710_빙과_이수현,149,0,738.0,0,42,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[망고] 꼬막BP_6.4W,[26.06]F_V_JD망_인지_쫀득바출시_맛인지형_꼬막BP_var1.릴스_취식먼저.X_1P_김유진_260626_빙과_정하얀,4478,0,12527.0,0,807,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] 바이럴형(슈기)_7.3W,[26.07]F_V_JD멜_인지_쫀득바출시_바이럴형_렉카형_main.렉카_슈기.슈기유행.1세대먹방.X_1P_영상팀_260715_빙과_정요한,150,0,399.0,0,28,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] 1위단독_7.1W,[26.07]F_V_JD멜_인지_쫀득바출시_바이럴형_커뮤니티형_var2.릴스_매출1등.입사동기.X_1P_문선정_260703_빙과_김진수,25,0,31.0,0,4,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인물리뷰형(현경님)_7.2W,[26.07]F_V_JD멜_인지_쫀득바출시_인물리뷰형_인물리뷰_main.릴스_현장.X_2P_영상팀_260710_빙과_노현경,4262,0,13322.0,0,766,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] 썰풀기형_7.2W,[26.07]F_V_JD멜_인지_쫀득바출시_바이럴형_썰풀기형_main.릴스_숏버전.X_1P_문선정_260710_빙과_김진수,2630,0,7328.0,0,731,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] 인물리뷰형(수현님)_7.2W,[26.07]F_V_JD멜_인지_쫀득바출시_인물리뷰형_관계강조형_var6.릴스_하몽.슈기.X_1P_김유진_260710_빙과_이수현,4001,0,12632.0,0,869,인지
2026-07-16,[빙과_스틱바]_쫀득바_인지_video,[멜론] 바이럴형(슈기)_7.3W,[26.07]F_V_JD멜_인지_쫀득바출시_바이럴형_렉카형_var2.렉카_슈기.슈기유행.원조를제친.X_1P_영상팀_260715_빙과_정요한,794,0,2422.0,0,142,인지
