date,campaign_name,adset_name,ad_name,impressions,clicks,spend,conversions,thruplay,광고목적
2025-04-22,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_디저트관심사_video,[25.04]T_V_ZB혼_전환_제로선판매_고객후기형_맛비주얼_잇자국.배너_여름한정.선판매맛_영상팀_250422_이봄1,3,0,6.0,0,0,전환
2025-04-22,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_디저트관심사_video,[25.04]T_V_ZB혼_전환_제로선판매_직원리뷰형_신뢰감_인물중심.배너_선판매한정.990원_영상팀_250422_노현경,3,0,6.0,0,0,전환
2025-04-22,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체_video,[25.04]T_V_ZB혼_전환_제로선판매_먹스타형_맛비주얼_잇자국.릴스_슬러쉬후킹._윤영은_250422_이봄1,1,0,5.0,0,0,전환
2025-04-22,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_디저트관심사_video,[25.04]T_V_ZB혼_전환_제로선판매_밈활용형_AB공식_텍스트.릴스_혜택강조._윤영은_250422_윤하린,2,0,29.0,0,0,전환
2025-04-22,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체_video,[25.04]T_V_ZB혼_전환_제로선판매_직원리뷰형_라이트_인물중심.배너_성과.선판매한정_영상팀_250422_노현경,2,0,9.0,0,0,전환
2025-04-22,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체_video,[25.04]T_V_ZB혼_전환_제로선판매_고객후기형_맛비주얼_잇자국.배너_더운날씨.선판매한정_영상팀_250422_이봄1,2,0,8.0,0,0,전환
2025-04-23,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체(팽글포함)_video,[25.04]T_V_ZB혼_전환_제로선판매_고객후기형_맛비주얼_잇자국.배너_여름한정.선판매맛_영상팀_250423_이봄1,43,0,304.0,0,0,전환
2025-04-23,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체_video,[25.04]T_V_ZB혼_전환_제로선판매_직원리뷰형_신뢰감_인물중심.릴스_과즙강조._영상팀_250423_한지희,80,1,1247.0,0,0,전환
2025-04-23,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체_video,[25.04]T_V_ZB혼_전환_제로선판매_직원리뷰형_신뢰감_인물중심.배너_선판매한정.990원_영상팀_250422_노현경,17,0,85.0,0,0,전환
2025-04-23,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체(팽글포함)_video,[25.04]T_V_ZB혼_전환_제로선판매_먹스타형_맛비주얼_잇자국.릴스_슬러쉬후킹._윤영은_250423_이봄1,430,5,6457.0,0,0,전환
2025-04-23,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체_video,[25.04]T_V_ZB혼_전환_제로선판매_직원리뷰형_신뢰감_인물중심.릴스_갈증강조._영상팀_250423_한지희,199,3,1954.0,0,0,전환
2025-04-23,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_전체_video,[25.04]T_V_ZB혼_전환_제로선판매_먹스타형_맛비주얼_잇자국.릴스_슬러쉬후킹._윤영은_250422_이봄1,165,5,2023.0,0,0,전환
2025-04-23,[제로바] 선판매이벤트_전환_video,[제로바] 선판매이벤트_전환_디저트관심사_video,[25.04]T_V_ZB혼_전환_제로선판매_고객후기형_맛비주얼_잇자국.배너_더운날씨.선판매한정_영상팀_250422_이봄1,6,0,14.0,0,0,전환
